"shop_no","addr","floor","rgn1_nm","rgn2_nm","rgn3_nm","shop_category","latitude","longitude","PICK","건물용도명_2"
14130002,"서울특별시 서초구 서초대로 지하 294",-1,"서울특별시","서초구","서초동","CAFE",37.49357442,127.014131,1,NA
14176473,"서울특별시 서초구 언남11길 16-16",1,"서울특별시","서초구","양재동","MEAT",37.47521598,127.0444065,1,"업무시설"
14236521,"서울특별시 서초구 양재동 84-3",1,"서울특별시","서초구","양재동","ZZIM_TANG",37.4811597,127.0425176,1,NA
14277338,"서울특별시 서초구 양재동 12-10",-1,"서울특별시","서초구","양재동","CAFE",37.484028,127.035117,1,NA
14278094,"서울특별시 서초구 잠원동 12-25",1,"서울특별시","서초구","잠원동","CAFE",37.51712732,127.0187688,1,NA
13664798,"서울특별시 서초구 잠원동 40-9",1,"서울특별시","서초구","잠원동","BAEKBAN",37.51079474,127.0194911,1,"업무시설"
13684936,"서울특별시 서초구 반포동 95-9",1,"서울특별시","서초구","반포동","CAFE",37.49790696,126.9980767,1,"일반상점"
13691509,"서울특별시 서초구 서초중앙로 125",-1,"서울특별시","서초구","서초동","CAFE",37.49299114,127.0134088,1,"NA"
13726330,"서울특별시 서초구 서초중앙로22길 108",1,"서울특별시","서초구","서초동","CAFE",37.49437998,127.0198249,1,"업무시설"
13732460,"서울특별시 서초구 매헌로 68",1,"서울특별시","서초구","양재동","MEAT",37.46693899,127.0345465,1,NA
13747745,"서울특별시 서초구 사임당로 178",1,"서울특별시","서초구","서초동","CAFE",37.49221374,127.0290463,1,"업무시설"
13768624,"서울특별시 서초구 사임당로 180",1,"서울특별시","서초구","서초동","SNACK",37.49257481,127.0292685,1,"업무시설"
13771824,"서울특별시 서초구 남부순환로356길 7",1,"서울특별시","서초구","양재동","ZZIM_TANG",37.48460367,127.0378235,1,NA
13773129,"서울특별시 서초구 서초중앙로5길 10-7",-1,"서울특별시","서초구","서초동","BAEKBAN",37.48558606,127.0149338,1,NA
13799996,"서울특별시 서초구 강남대로43길 22-1",1,"서울특별시","서초구","서초동","CHICKEN",37.4874921,127.0309629,1,"업무시설"
13803426,"서울특별시 서초구 신반포로15길 29",1,"서울특별시","서초구","반포동","CAFE",37.50546158,126.9946879,1,NA
13811288,"서울특별시 서초구 서초중앙로20길 17",1,"서울특별시","서초구","서초동","CAFE",37.49235236,127.0150476,1,"업무시설"
13811325,"서울특별시 서초구 방배천로 11",2,"서울특별시","서초구","방배동","CAFE",37.4776868,126.9822176,1,"아파트"
13819222,"서울특별시 서초구 강남대로6길 28-9",1,"서울특별시","서초구","양재동","JAPANESE",37.46705024,127.0431291,1,NA
13841893,"서울특별시 서초구 방배로 87",1,"서울특별시","서초구","방배동","CAFE",37.48215877,126.9969106,1,"근린생활시설"
13842348,"서울특별시 서초구 남부순환로347길 23",1,"서울특별시","서초구","서초동","CHINESE",37.48540901,127.0313518,1,"NA"
13846664,"서울특별시 서초구 명달로 93",1,"서울특별시","서초구","서초동","CHINESE",37.48568626,127.0037988,1,"업무시설"
13847298,"서울특별시 서초구 서운로 138",-1,"서울특별시","서초구","서초동","ASIAN",37.49599101,127.025241,1,"아파트"
13857784,"서울특별시 서초구 사평대로53길 27",2,"서울특별시","서초구","반포동","JAPANESE",37.50543428,127.0213522,1,NA
13929368,"서울특별시 서초구 방배로31길 8",1,"서울특별시","서초구","방배동","ZZIM_TANG",37.49090765,126.9908831,1,"근린생활시설"
13865873,"서울특별시 서초구 신반포로45길 40",1,"서울특별시","서초구","잠원동","CAFE",37.51218344,127.0181856,1,"NA"
13872963,"서울특별시 서초구 원터2길 4",1,"서울특별시","서초구","원지동","ZZIM_TANG",37.44424757,127.0564063,1,NA
13881597,"서울특별시 서초구 양재대로2길 100-11",1,"서울특별시","서초구","우면동","BAEKBAN",37.45646765,127.0162429,1,"NA"
13911197,"서울특별시 서초구 방배로13길 28",1,"서울특별시","서초구","방배동","CAFE",37.48279755,126.9949108,1,"NA"
13923580,"서울특별시 서초구 마방로10길 34-11",1,"서울특별시","서초구","양재동","SNACK",37.47566037,127.0439343,1,"일반상점"
13935969,"서울특별시 서초구 서초대로 2",2,"서울특별시","서초구","방배동","CAFE",37.48507484,126.9827452,1,"NA"
13950609,"서울특별시 서초구 서초중앙로24길 35",1,"서울특별시","서초구","서초동","BAEKBAN",37.49543538,127.0174639,1,"근린생활시설"
13989513,"서울특별시 서초구 효령로 423",1,"서울특별시","서초구","서초동","CAFE",37.48929742,127.0299352,1,"NA"
14051741,"서울특별시 서초구 서초대로 13",-1,"서울특별시","서초구","방배동","ZZIM_TANG",37.4859081,126.9838284,1,"공동주택"
14080346,"서울특별시 서초구 서초중앙로22길 45",1,"서울특별시","서초구","서초동","CAFE",37.49351891,127.0164363,1,"업무시설"
14096297,"서울특별시 서초구 언남11길 34-13",1,"서울특별시","서초구","양재동","CAFE",37.47596588,127.0435732,1,NA
14109500,"서울특별시 서초구 남부순환로358길 63",1,"서울특별시","서초구","양재동","WESTERN",37.48438152,127.0407955,1,"업무시설"
14115279,"서울특별시 서초구 마방로 48",1,"서울특별시","서초구","양재동","CAFE",37.476501,127.042617,1,NA
14132829,"서울특별시 서초구 서운로 138",-1,"서울특별시","서초구","서초동","JAPANESE",37.49599101,127.025241,1,"아파트"
14138859,"서울특별시 서초구 방배중앙로 204",1,"서울특별시","서초구","방배동","JAPANESE",37.49726793,126.9857168,1,"공동주택"
10910098,"서울특별시 서초구 양재동",2,"서울특별시","서초구","양재동","WESTERN",37.4841576,127.0350323,1,NA
12035732,"서울특별시 서초구 신반포로 332",1,"서울특별시","서초구","반포동","CAFE",37.51040591,127.0200744,1,"업무시설"
13117402,"서울특별시 서초구 반포동 717-3",1,"서울특별시","서초구","반포동","BAEKBAN",37.50846166,127.0186024,1,NA
13128902,"서울특별시 서초구 강남대로69길 8",1,"서울특별시","서초구","서초동","WESTERN",37.50182365,127.0246298,1,"근린생활시설"
13137160,"서울특별시 서초구 명달로9길 5",1,"서울특별시","서초구","방배동","ZZIM_TANG",37.48188116,127.0044655,1,NA
13146713,"서울특별시 서초구 잠원동 58-24",-1,"서울특별시","서초구","잠원동","CHINESE",37.50855776,127.0117557,1,"일반상점"
13149434,"서울특별시 서초구 방배동 450-26",2,"서울특별시","서초구","방배동","ZZIM_TANG",37.47735354,126.983662,1,"업무시설"
13174993,"서울특별시 서초구 양재천로19길 48",1,"서울특별시","서초구","양재동","ZZIM_TANG",37.47746561,127.0381292,1,"업무시설"
13175127,"서울특별시 서초구 방배동 810-2",2,"서울특별시","서초구","방배동","CHINESE",37.49276855,126.9911053,1,NA
13496779,"서울특별시 서초구 양재동 264-12",1,"서울특별시","서초구","양재동","BAEKBAN",37.47577145,127.0427955,1,"일반음식점"
13502976,"서울 서초구 양재동 6-37",1,"서울특별시","서초구","양재동","CHICKEN",37.48163185,127.0411566,1,"교육시설"
13506738,"서울특별시 서초구 서초동 1457-2",0,"서울특별시","서초구","서초동","ZZIM_TANG",37.48435327,127.0144367,1,NA
13511524,"서울특별시 서초구 반포동 707-7",1,"서울특별시","서초구","반포동","CHICKEN",37.50962824,127.020991,1,"업무시설"
13512061,"서울특별시 서초구 양재동 13-1",-1,"서울특별시","서초구","양재동","CHICKEN",37.48363151,127.0354071,1,NA
13518760,"서울특별시 서초구 서초동 1358-1",1,"서울특별시","서초구","서초동","BAEKBAN",37.4872699,127.0310185,1,"일반음식점"
13527321,"서울특별시 서초구 서초동 1304",1,"서울특별시","서초구","서초동","CAFE",37.50235137,127.024852,1,"일반음식점"
13527805,"서울특별시 서초구 강남대로 267",3,"서울특별시","서초구","서초동","CAFE",37.48715883,127.0323239,1,"NA"
13532579,"서울특별시 서초구 양재동 349",0,"서울특별시","서초구","양재동","MEAT",37.46805011,127.0420736,1,"일반상점"
13554115,"서울특별시 서초구 잠원동 70-2",1,"서울특별시","서초구","잠원동","CAFE",37.50937802,127.00727,1,"백화점"
13561372,"서울특별시 서초구 반포동 722-5",1,"서울특별시","서초구","반포동","JAPANESE",37.50912831,127.0217132,1,"근린생활시설"
13570948,"서울특별시 서초구 방배동 936-10",3,"서울특별시","서초구","방배동","ZZIM_TANG",37.48679706,126.9937719,1,"일반음식점"
13578438,"서울특별시 서초구 양재동 316-6",1,"서울특별시","서초구","양재동","PIZZA",37.46985541,127.039546,1,NA
13585914,"서울 서초구 서초동 1659-18",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.492693,127.016183,1,"업무시설"
13594788,"서울특별시 서초구 잠원동 58-24",2,"서울특별시","서초구","잠원동","ASIAN",37.50960032,127.0132417,1,NA
13599337,"서울특별시 서초구 잠원동 75-19",-1,"서울특별시","서초구","잠원동","JAPANESE",37.50610056,127.0036871,1,"근린생활시설"
13599641,"서울특별시 서초구 반포동 118-3",4,"서울특별시","서초구","반포동","WESTERN",37.50513876,127.0095369,1,"자동차관련시설"
13603886,"서울특별시 서초구 반포동 95-6",1,"서울특별시","서초구","반포동","CAFE",37.49824026,126.9981323,1,"NA"
13618343,"서울특별시 서초구 방배동 451-26",1,"서울특별시","서초구","방배동","MEAT",37.47799235,126.9837175,1,NA
13620853,"서울특별시 서초구 서초동 1718-4",1,"서울특별시","서초구","서초동","BAEKBAN",37.49282442,127.0092148,1,"업무시설"
13626669,"서울특별시 서초구 방배동 451-33",1,"서울특별시","서초구","방배동","CAFE",37.47899224,126.9838008,1,"공동주택"
13642204,"서울특별시 서초구 방배동 450-9",0,"서울특별시","서초구","방배동","BAEKBAN",37.47752018,126.983662,1,NA
13643975,"서울특별시 서초구 강남대로 373",1,"서울특별시","서초구","서초동","CAFE",37.49596328,127.0279907,1,"NA"
13652156,"서울특별시 서초구 양재동 391-18",1,"서울특별시","서초구","양재동","JAPANESE",37.47204972,127.0463786,1,"일반상점"
13660823,"서울특별시 서초구 잠원동 35-15",1,"서울특별시","서초구","잠원동","MEAT",37.51254451,127.0181578,1,NA
13684887,"서울특별시 서초구 서초동 1303-35",1,"서울특별시","서초구","서초동","CAFE",37.50282353,127.0245186,1,NA
13705961,"서울특별시 서초구 서운로 6",1,"서울특별시","서초구","서초동","CAFE",37.48471462,127.0298798,1,"업무시설"
13913584,"서울특별시 서초구 신반포로 340",1,"서울특별시","서초구","반포동","BAEKBAN",37.51073922,127.0208799,1,"의료시설"
13980593,"서울특별시 서초구 동산로 68",1,"서울특별시","서초구","양재동","CAFE",37.4720775,127.0464064,1,"일반상점"
14051355,"서울특별시 서초구 동광로11길 25",1,"서울특별시","서초구","방배동","BAEKBAN",37.49235183,126.985828,1,"일반음식점"
14059035,"서울특별시 서초구 반포대로27길 13",1,"서울특별시","서초구","서초동","CAFE",37.48974141,127.0074372,1,"NA"
14088756,"서울특별시 서초구 방배로13길 53-21",1,"서울특별시","서초구","방배동","CAFE",37.48129771,126.994272,1,"NA"
14097702,"서울특별시 서초구 서초중앙로 26",1,"서울특별시","서초구","서초동","BAEKBAN",37.48468661,127.0169921,1,"아파트"
14125442,"서울특별시 서초구 효령로31길 38",1,"서울특별시","서초구","방배동","BAEKBAN",37.48285312,126.9959662,1,"일반상점"
14137897,"서울특별시 서초구 강남대로8길 70",1,"서울특별시","서초구","양재동","CAFE",37.46966107,127.04424,1,"업무시설"
14157672,"서울특별시 서초구 양재천로31길 12",1,"서울특별시","서초구","양재동","WESTERN",37.48043757,127.0428509,1,"공동주택"
13059472,"서울특별시 서초구 서초동 1443-1",1,"서울특별시","서초구","서초동","SNACK",37.48524213,127.0184364,1,"업무시설"
13063817,"서울특별시 서초구 방배동 450-17",-1,"서울특별시","서초구","방배동","BAEKBAN",37.47706587,126.9833261,1,NA
14149730,"서울특별시 서초구 효령로23길 33",-1,"서울특별시","서초구","방배동","CAFE",37.48182541,126.9932999,1,"NA"
14154128,"서울특별시 서초구 마방로10길 46",1,"서울특별시","서초구","양재동","BAEKBAN",37.47554928,127.0446287,1,"공동주택"
14186582,"서울특별시 서초구 효령로29길 6",-1,"서울특별시","서초구","방배동","WESTERN",37.48188101,126.9957996,1,"업무시설"
14218596,"서울특별시 서초구 서초대로 13",1,"서울특별시","서초구","방배동","JAPANESE",37.4859081,126.9838284,1,"공동주택"
14221452,"서울특별시 서초구 서초중앙로 38",-1,"서울특별시","서초구","서초동","CHINESE",37.48546429,127.0162699,1,"의료시설"
14225810,"서울특별시 서초구 서초동 1576-4",1,"서울특별시","서초구","서초동","CAFE",37.49088028,127.0138533,1,"일반음식점"
14235631,"서울특별시 서초구 방배동 910-9",2,"서울특별시","서초구","방배동","CAFE",37.48215877,126.9969106,1,"근린생활시설"
14238050,"서울특별시 서초구 서초동 1459-9",1,"서울특별시","서초구","서초동","WESTERN",37.4838533,127.0126591,1,"업무시설"
14275411,"서울특별시 서초구 서초동 1330-10",1,"서울특별시","서초구","서초동","BAEKBAN",37.49296364,127.0286574,1,NA
14276624,"서울특별시 서초구 잠원동 43-4",1,"서울특별시","서초구","잠원동","PIZZA",37.5113502,127.0175746,1,NA
10589332,"서울특별시 서초구 사평대로55길 139",1,"서울특별시","서초구","반포동","ZZIM_TANG",37.5099705,127.0199671,1,"일반음식점"
10802127,"서울특별시 서초구 방배로6길 15",1,"서울특별시","서초구","방배동","CAFE",37.47938137,127.0001882,1,"업무시설"
13536137,"서울특별시 서초구 양재동 347-2",1,"서울특별시","서초구","양재동","CAFE",37.46816122,127.0427957,1,NA
13536213,"서울특별시 서초구 방배동 762-1",1,"서울특별시","서초구","방배동","CAFE",37.4962426,126.9845682,1,"공동주택"
13543512,"서울특별시 서초구 방배동 911-20",0,"서울특별시","서초구","방배동","JOKBAL",37.4822143,126.9960218,1,"일반음식점"
13550419,"서울특별시 서초구 서초동 1684-1",1,"서울특별시","서초구","서초동","CAFE",37.49993485,127.0174083,1,"교육시설"
13551104,"서울특별시 서초구 방배동 954-25",1,"서울특별시","서초구","방배동","MEAT",37.48393615,126.9863004,1,"근린생활시설"
13554990,"서울특별시 서초구 동산로 18",1,"서울특별시","서초구","양재동","CHICKEN",37.469586,127.0417,1,"업무시설"
13563118,"서울특별시 서초구 서초동 1565-18",1,"서울특별시","서초구","서초동","BURGER",37.48885272,127.0124646,1,"업무시설"
13566685,"서울특별시 서초구 잠원동 70-2",-1,"서울특별시","서초구","잠원동","JAPANESE",37.50937802,127.0072978,1,NA
13567585,"서울특별시 서초구 서초대로 278",1,"서울특별시","서초구","서초동","ASIAN",37.4929078,127.0121867,1,"업무시설"
13572102,"서울특별시 서초구 방배동 475-20",1,"서울특별시","서초구","방배동","CHICKEN",37.47785354,126.9873005,1,"업무시설"
13616849,"서울특별시 서초구 방배동 778-2",1,"서울특별시","서초구","방배동","JAPANESE",37.493897,126.985829,1,NA
13618496,"서울특별시 서초구 방배동 923-6",1,"서울특별시","서초구","방배동","JAPANESE",37.48313085,126.9952441,1,"아파트"
13619746,"서울특별시 서초구 반포동 93-5",1,"서울특별시","서초구","반포동","BAEKBAN",37.49954567,126.9987988,1,NA
13638418,"서울특별시 서초구 양재동 11-83",2,"서울특별시","서초구","양재동","ZZIM_TANG",37.484037,127.037561,1,NA
13640125,"서울특별시 서초구 서초동 1709-8",1,"서울특별시","서초구","서초동","CAFE",37.49296328,127.0087426,1,"업무시설"
13650002,"서울특별시 서초구 반포동 58-13",2,"서울특별시","서초구","반포동","JAPANESE",37.50318434,127.00977,1,"근린생활시설"
13671527,"서울특별시 서초구 서초동 1303-10",2,"서울특별시","서초구","서초동","CAFE",37.50321236,127.0235465,1,NA
13682539,"서울특별시 서초구 양재동 11-149",-1,"서울특별시","서초구","양재동","CAFE",37.48443701,127.0373235,1,"NA"
13682546,"서울특별시 서초구 서초동 1366-9",-1,"서울특별시","서초구","서초동","CAFE",37.48477023,127.0333517,1,"NA"
13716933,"서울특별시 서초구 반포대로18길 36",-1,"서울특별시","서초구","서초동","CAFE",37.487214,127.0114647,1,"공동주택"
13723509,"서울특별시 서초구 강남대로 243",1,"서울특별시","서초구","서초동","CHICKEN",37.4851313,127.0332961,1,"일반음식점"
13735092,"서울특별시 서초구 서초대로51길 14",1,"서울특별시","서초구","서초동","JAPANESE",37.49510203,127.0144364,1,"업무시설"
13737426,"서울특별시 서초구 강남대로95길 53",1,"서울특별시","서초구","잠원동","JAPANESE",37.51273892,127.0175745,1,NA
13744260,"서울특별시 서초구 효령로 318",1,"서울특별시","서초구","서초동","PIZZA",37.48546434,127.0191307,1,"업무시설"
13781787,"서울특별시 서초구 서초대로46길 19-17",1,"서울특별시","서초구","서초동","CHINESE",37.49182457,127.0110202,1,"업무시설"
13797421,"서울특별시 서초구 서초대로78길 28",-1,"서울특별시","서초구","서초동","BURGER",37.49526891,127.0278519,1,NA
13800585,"서울특별시 서초구 서운로 138",-1,"서울특별시","서초구","서초동","JAPANESE",37.49599101,127.0252688,1,NA
13651987,"서울특별시 서초구 서초동 1566-5",1,"서울특별시","서초구","서초동","MEAT",37.48996372,127.0134922,1,"근린생활시설"
13654654,"서울특별시 서초구 서초동 1533",1,"서울특별시","서초구","서초동","PIZZA",37.48418655,127.0099372,1,"아파트"
13663990,"서울특별시 서초구 서초동 1601-1",1,"서울특별시","서초구","서초동","MEAT",37.48610307,127.0144922,1,NA
13679065,"서울특별시 서초구 방배동 454-20",2,"서울특별시","서초구","방배동","CAFE",37.479447,126.983469,1,"NA"
13681944,"서울특별시 서초구 방배동 451-26",1,"서울특별시","서초구","방배동","MEAT",37.47799235,126.9837175,1,NA
13693431,"서울특별시 서초구 남부순환로 2620",16,"서울특별시","서초구","양재동","CAFE",37.48452033,127.0373235,1,"NA"
13706541,"서울특별시 서초구 남부순환로347길 13",1,"서울특별시","서초구","서초동","BURGER",37.48496462,127.0316852,1,"업무시설"
13723173,"서울특별시 서초구 효령로 186",1,"서울특별시","서초구","방배동","CAFE",37.48246442,127.0043544,1,NA
13731014,"서울특별시 서초구 남부순환로 2620",-1,"서울특별시","서초구","양재동","CAFE",37.48452033,127.0373235,1,"NA"
13735152,"서울특별시 서초구 서초중앙로 42",-1,"서울특별시","서초구","서초동","JAPANESE",37.48585313,127.0162421,1,"NA"
13740121,"서울특별시 서초구 신반포로 22",2,"서울특별시","서초구","반포동","MEAT",37.50110084,126.9871332,1,NA
13741713,"서울특별시 서초구 잠원로 51",-1,"서울특별시","서초구","잠원동","WESTERN",37.50923915,127.0074367,1,"백화점"
13768985,"서울특별시 서초구 신반포로 지하 200",-1,"서울특별시","서초구","반포동","SNACK",37.50715364,127.0088926,1,"NA"
13822702,"서울특별시 서초구 나루터로 37",1,"서울특별시","서초구","잠원동","SNACK",37.51543299,127.0141859,1,"아파트"
13832552,"서울특별시 서초구 신반포로 176",1,"서울특별시","서초구","반포동","WESTERN",37.50415633,127.0031039,1,"백화점"
13883546,"서울특별시 서초구 강남대로53길 12",3,"서울특별시","서초구","서초동","CAFE",37.49438013,127.0276853,1,"NA"
14207496,"서울특별시 서초구 남부순환로 2614",1,"서울특별시","서초구","양재동","CAFE",37.484472,127.036673,1,"아파트"
14247208,"서울특별시 서초구 양재동 267-2",0,"서울특별시","서초구","양재동","ZZIM_TANG",37.47588255,127.0431844,1,NA
14252491,"서울특별시 서초구 방배동 3001-1",1,"서울특별시","서초구","방배동","PIZZA",37.48607473,126.9826063,1,"아파트"
14259028,"서울특별시 서초구 서초동 1678-2",-1,"서울특별시","서초구","서초동","MEAT",37.49518545,127.0198248,1,"NA"
14264679,"서울특별시 서초구 서초동 1321-9",2,"서울특별시","서초구","서초동","WESTERN",37.49565772,127.0255465,1,"업무시설"
14272325,"서울특별시 서초구 서초동 1540-3",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.48943591,127.0082149,1,"일반음식점"
14277764,"서울특별시 서초구 양재동 11-7",0,"서울특별시","서초구","양재동","MEAT",37.48402036,127.0358515,1,NA
14278693,"서울특별시 서초구 서초동 1601-10",-1,"서울특별시","서초구","서초동","BAEKBAN",37.48554759,127.0148256,1,"NA"
10801455,"서울특별시 서초구 바우뫼로7길 27",1,"서울특별시","서초구","우면동","BURGER",37.47124386,127.0243529,1,"아파트"
10814199,"서울특별시 서초구 방배동",-1,"서울특별시","서초구","방배동","SNACK",37.4859816,126.9830623,1,NA
10827270,"서울특별시 서초구 서초동 1317-5",-1,"서울특별시","서초구","서초동","ASIAN",37.49893512,127.0260742,1,"NA"
10861102,"서울특별시 서초구 반포동 107-32",-1,"서울특별시","서초구","반포동","WESTERN",37.49799026,126.9964658,1,NA
10879639,"서울특별시 서초구 서초동",1,"서울특별시","서초구","서초동","BURGER",37.4981997,127.0133126,1,NA
10882535,"서울특별시 서초구 서초동 1330-6",1,"서울특별시","서초구","서초동","WESTERN",37.49313028,127.0282408,1,"업무시설"
10887684,"서울특별시 서초구 잠원동",1,"서울특별시","서초구","잠원동","CAFE",37.5156388,127.0187904,1,NA
12004051,"서울특별시 서초구 사평대로58길 12",-1,"서울특별시","서초구","서초동","WESTERN",37.50307349,127.0238798,1,NA
12027399,"서울특별시 서초구 강남대로 359",2,"서울특별시","서초구","서초동","ASIAN",37.49479676,127.0286018,1,"업무시설"
12041186,"서울특별시 서초구 방배동 751-1",-1,"서울특별시","서초구","방배동","CHINESE",37.4981567,126.9852446,1,"일반음식점"
13570923,"서울특별시 서초구 양재동 8-71",0,"서울특별시","서초구","양재동","CHICKEN",37.48354824,127.0382124,1,"일반상점"
13575379,"서울특별시 서초구 서초동 1327-10",-1,"서울특별시","서초구","서초동","JOKBAL",37.49510227,127.0279352,1,"교육시설"
13580944,"서울 서초구 양재동 264-10",1,"서울특별시","서초구","양재동","CHINESE",37.47601,127.043026,1,"근린생활시설"
13588413,"서울특별시 서초구 서초동 1678-2",-1,"서울특별시","서초구","서초동","BAEKBAN",37.49521322,127.0196582,1,"아파트"
13593005,"서울특별시 서초구 잠원동 29-19",1,"서울특별시","서초구","잠원동","CHICKEN",37.51304446,127.0184078,1,"일반상점"
13597283,"서울특별시 서초구 양재동 117-2",1,"서울특별시","서초구","양재동","CAFE",37.47429927,127.0360462,1,NA
13599770,"서울특별시 서초구 사평대로 205",1,"서울특별시","서초구","반포동","ASIAN",37.50443013,127.0073107,1,NA
13601635,"서울특별시 서초구 잠원동 20-1",1,"서울특별시","서초구","잠원동","MEAT",37.5156275,127.0187966,1,"일반음식점"
13620019,"서울특별시 서초구 방배동 2229",1,"서울특별시","서초구","방배동","CAFE",37.49171297,126.983356,1,"업무시설"
13633437,"서울특별시 서초구 서초동 1459-9",1,"서울특별시","서초구","서초동","WESTERN",37.4838533,127.0126036,1,NA
13634615,"서울특별시 서초구 잠원동 27-9",-1,"서울특별시","서초구","잠원동","CHICKEN",37.51396103,127.0188799,1,"일반음식점"
13643103,"서울특별시 서초구 방배로11길 22",1,"서울특별시","서초구","방배동","CAFE",37.48157548,126.9953552,1,"NA"
13657073,"서울특별시 서초구 양재동 351-11",1,"서울특별시","서초구","양재동","ZZIM_TANG",37.46702246,127.0424347,1,NA
13671080,"서울특별시 서초구 서초동 1627-5",1,"서울특별시","서초구","서초동","CAFE",37.48826954,127.0171586,1,"교육시설"
13674013,"서울특별시 서초구 서초동 1678-2",1,"서울특별시","서초구","서초동","ZZIM_TANG",37.49521322,127.0196582,1,"아파트"
13699119,"서울특별시 서초구 서초중앙로22길 34",1,"서울특별시","서초구","서초동","JAPANESE",37.493139,127.015786,1,"업무시설"
13722743,"서울특별시 서초구 방배로 200",1,"서울특별시","서초구","방배동","CAFE",37.49137983,126.9917164,1,"업무시설"
13736231,"서울특별시 서초구 사평대로57길 39-2",-1,"서울특별시","서초구","반포동","ZZIM_TANG",37.50604535,127.0226298,1,"공동주택"
13739515,"서울특별시 서초구 방배천로 92",1,"서울특별시","서초구","방배동","JOKBAL",37.48457491,126.9834118,1,"아파트"
13750655,"서울특별시 서초구 서초동 1321-6",-1,"서울특별시","서초구","서초동","MEAT",37.49599101,127.025241,1,"아파트"
13752831,"서울특별시 서초구 서초대로50길 39",1,"서울특별시","서초구","서초동","JOKBAL",37.49154687,127.0134922,1,NA
13759855,"서울특별시 서초구 잠원로 69",1,"서울특별시","서초구","잠원동","CAFE",37.5100446,127.0070756,1,"대형판매점"
13763954,"서울특별시 서초구 방배중앙로25길 5",1,"서울특별시","서초구","방배동","JAPANESE",37.49387943,126.985828,1,"공동주택"
13771044,"서울특별시 서초구 남부순환로356길 33",1,"서울특별시","서초구","양재동","PIZZA",37.48354824,127.0382124,1,"일반상점"
13780866,"서울특별시 서초구 고무래로 12",0,"서울특별시","서초구","반포동","MEAT",37.50346209,127.0101033,1,"근린생활시설"
13792731,"서울특별시 서초구 서초중앙로33길 8",1,"서울특별시","서초구","반포동","CHICKEN",37.50129569,127.0110755,1,"근린생활시설"
13803175,"서울특별시 서초구 매헌로1길 38",1,"서울특별시","서초구","양재동","CAFE",37.46199511,127.0339634,1,"업무시설"
13819987,"서울특별시 서초구 방배천로 12-4",1,"서울특별시","서초구","방배동","CHICKEN",37.477446,126.983233,1,NA
13835758,"서울특별시 서초구 서초중앙로 18",-1,"서울특별시","서초구","서초동","CHINESE",37.48404781,127.0173532,1,"아파트"
13537801,"서울특별시 서초구 서초동 1427-16",1,"서울특별시","서초구","서초동","MEAT",37.4829924,127.0189364,1,NA
13540351,"서울특별시 서초구 양재동 352-3",1,"서울특별시","서초구","양재동","JAPANESE",37.46630033,127.0431013,1,NA
13542406,"서울특별시 서초구 서초동 1571-2",1,"서울특별시","서초구","서초동","BURGER",37.49207455,127.0115201,1,"업무시설"
13548026,"서울특별시 서초구 내곡동 378",1,"서울특별시","서초구","내곡동","ZZIM_TANG",37.45669063,127.0598778,1,NA
13549990,"서울특별시 서초구 잠원동 39-5",1,"서울특별시","서초구","잠원동","BAEKBAN",37.51173907,127.0190467,1,NA
13552799,"서울특별시 서초구 반포동 736-15",1,"서울특별시","서초구","반포동","BURGER",37.50660084,127.0225743,1,"일반음식점"
13561906,"서울특별시 서초구 서초동 1502-2",1,"서울특별시","서초구","서초동","BURGER",37.48971363,127.0071595,1,NA
13563996,"서울특별시 서초구 서초동 1498-5",-1,"서울특별시","서초구","서초동","JAPANESE",37.49029687,127.0057429,1,NA
13570990,"서울특별시 서초구 반포동 52-2",1,"서울특별시","서초구","반포동","CAFE",37.50207338,127.0109088,1,NA
13578302,"서울특별시 서초구 반포동 118-3",1,"서울특별시","서초구","반포동","BAEKBAN",37.50398974,127.0065758,1,"자동차관련시설"
13588082,"서울특별시 서초구 반포동 740-17",1,"서울특별시","서초구","반포동","CHICKEN",37.504383,127.021545,1,"근린생활시설"
13603701,"서울특별시 서초구 방배동 3001-2",-1,"서울특별시","서초구","방배동","CAFE",37.48596364,126.9830229,1,"아파트"
13606786,"서울특별시 서초구 우면동 72-8",1,"서울특별시","서초구","우면동","CAFE",37.4724104,127.024575,1,NA
13606916,"서울특별시 서초구 서초동 1327-1",3,"서울특별시","서초구","서초동","CHINESE",37.4958244,127.0273241,1,"업무시설"
13610061,"서울특별시 서초구 방배동 772-1",1,"서울특별시","서초구","방배동","SNACK",37.49579591,126.9879111,1,"NA"
13636929,"서울특별시 서초구 방배동 912-7",1,"서울특별시","서초구","방배동","CAFE",37.4813533,126.9966329,1,NA
13640072,"서울특별시 서초구 서초동 1568-2",1,"서울특별시","서초구","서초동","MEAT",37.49113024,127.0132144,1,NA
13666025,"서울특별시 서초구 서초대로78길 42",2,"서울특별시","서초구","서초동","CHINESE",37.49401907,127.028213,1,"업무시설"
13670087,"서울특별시 서초구 양재동 215",-1,"서울특별시","서초구","양재동","WESTERN",37.46338389,127.0369908,1,NA
13670126,"서울특별시 서초구 양재동 11-17",1,"서울특별시","서초구","양재동","CAFE",37.48446477,127.0366292,1,"아파트"
13672724,"서울특별시 서초구 서초중앙로22길 25",1,"서울특별시","서초구","서초동","MEAT",37.49346335,127.0154086,1,"아파트"
