shop_no,addr,floor,rgn1_nm,rgn2_nm,rgn3_nm,shop_category,latitude,longitude,PICK
13836652,서울특별시 서초구 강남대로39길 5,1,서울특별시,서초구,서초동,CAFE,37.48618672,127.0326017,1
13846889,서울특별시 서초구 동광로 6,1,서울특별시,서초구,방배동,SNACK,37.49074087,126.98349493,1
13847629,서울특별시 서초구 방배로 109,1,서울특별시,서초구,방배동,CAFE,37.48379745,126.99579956,1
13854006,서울특별시 서초구 서초중앙로24길 41,1,서울특별시,서초구,서초동,CAFE,37.49560203,127.01776945,1
13870105,서울특별시 서초구 논현로 83,-1,서울특별시,서초구,양재동,BURGER,37.4771602,127.04437866,1
13377840,서울특별시 서초구 서초동 1317-11,2,서울특별시,서초구,서초동,ZZIM_TANG,37.49857406,127.02618527,1
13388072,서울특별시 서초구 양재동 275-7,1,서울특별시,서초구,양재동,CAFE,37.47727129,127.04360095,1
13427826,서울특별시 서초구 태봉로2길 30,1,서울특별시,서초구,우면동,BAEKBAN,37.46205061389344,127.02638896814756,1
13428568,서울특별시 서초구 우면동 686,1,서울특별시,서초구,우면동,CAFE,37.4653556,127.02124221,1
13486339,서울특별시 서초구 서초동 1321-6,-1,서울특별시,서초구,서초동,BAEKBAN,37.49599101,127.02524098,1
13486849,서울특별시 서초구 방배동 822-16,1,서울특별시,서초구,방배동,JAPANESE,37.49026875,126.98638357,1
13503148,서울특별시 서초구 양재동 327-19,1,서울특별시,서초구,양재동,CHICKEN,37.46791122,127.04118477,1
13505012,서울특별시 서초구 서초동 1718-5,0,서울특별시,서초구,서초동,CAFE,37.49263,127.00938141,1
13512453,서울특별시 서초구 방배동 1461,-1,서울특별시,서초구,방배동,CHINESE,37.48726904,126.98324505,1
13523184,서울특별시 서초구 반포동 746-10,0,서울특별시,서초구,반포동,CHICKEN,37.50385114,127.02143555,1
13525626,서울특별시 서초구 서초동 1357-72,1,서울특별시,서초구,서초동,BAEKBAN,37.4876032,127.03135177,1
13527335,서울특별시 서초구 반포동 736-17,2,서울특별시,서초구,반포동,CAFE,37.50682304,127.02279645,1
13540285,서울특별시 서초구 서초동 1678-2,-1,서울특별시,서초구,서초동,WESTERN,37.49521322,127.01965818,1
13546573,서울특별시 서초구 서초동 1459-9,1,서울특별시,서초구,서초동,SNACK,37.4838533,127.01260359,1
13553350,서울특별시 서초구 잠원동 14-13,-1,서울특별시,서초구,잠원동,BAEKBAN,37.51593301,127.01843548,1
13697531,서울특별시 서초구 신반포로47길 33-2,1,서울특별시,서초구,잠원동,WESTERN,37.51215568,127.01890777,1
13699933,서울특별시 서초구 반포대로28길 19,1,서울특별시,서초구,서초동,ZZIM_TANG,37.49076911,127.00949256,1
13715909,서울특별시 서초구 강남대로83길 34,1,서울특별시,서초구,반포동,CAFE,37.50585091,127.0217688,1
13732265,서울특별시 서초구 논현로19길 9,2,서울특별시,서초구,양재동,CHINESE,37.476502,127.04495,1
13743836,서울특별시 서초구 서초대로74길 33,1,서울특별시,서초구,서초동,CHICKEN,37.49460232,127.02760192,1
13745495,서울특별시 서초구 서초중앙로 18,-1,서울특별시,서초구,서초동,WESTERN,37.48404781,127.01735315,1
13757519,서울특별시 서초구 사임당로12길 17,1,서울특별시,서초구,서초동,WESTERN,37.48824176,127.0171586,1
13766244,서울특별시 서초구 나루터로 73,1,서울특별시,서초구,잠원동,ZZIM_TANG,37.5157108,127.01779666,1
13785466,서울특별시 서초구 신반포로 194,1,서울특별시,서초구,반포동,CAFE,37.50551735,127.0067424,1
13800036,서울특별시 서초구 서초중앙로24길 15,1,서울특별시,서초구,서초동,CAFE,37.49490762,127.01513082,1
13816154,서울특별시 서초구 강남대로95길 52,1,서울특별시,서초구,잠원동,CAFE,37.51290557,127.01746343,1
13836630,서울특별시 서초구 서초대로 254,-1,서울특별시,서초구,서초동,CAFE,37.49201896,127.00960363,1
13836700,서울특별시 서초구 효령로 117,2,서울특별시,서초구,방배동,CAFE,37.48146441,126.99693841,1
13840113,서울특별시 서초구 서초대로54길 9-18,1,서울특별시,서초구,서초동,CAFE,37.49387999,127.01668627,1
13857042,서울특별시 서초구 반포대로1길 8,1,서울특별시,서초구,서초동,CAFE,37.48127026,127.01207593,1
13860752,서울특별시 서초구 서초대로 240,1,서울특별시,서초구,서초동,CAFE,37.491583,127.008342,1
13871356,서울특별시 서초구 반포대로14길 58,1,서울특별시,서초구,서초동,CAFE,37.48618639,127.01413116,1
13872763,서울특별시 서초구 강남대로10길 6,1,서울특별시,서초구,양재동,CAFE,37.46810564,127.04143474,1
13889526,서울특별시 서초구 반포대로 4,2,서울특별시,서초구,서초동,CAFE,37.48121473,127.01315917,1
13903501,서울특별시 서초구 서초대로50길 104,1,서울특별시,서초구,서초동,ZZIM_TANG,37.48854722,127.01371446,1
13912566,서울특별시 서초구 동광로39길 68,1,서울특별시,서초구,반포동,CAFE,37.49801809,126.99977102,1
13920931,서울특별시 서초구 매헌로 34,-1,서울특별시,서초구,양재동,CHINESE,37.46402267,127.0347688,1
13930194,서울특별시 서초구 남부순환로347길 59,1,서울특별시,서초구,서초동,WESTERN,37.48696438,127.03074074,1
13943771,서울특별시 서초구 반포대로 12,-1,서울특별시,서초구,서초동,ZZIM_TANG,37.48179799,127.01293695,1
13953621,서울특별시 서초구 서래로 31,1,서울특별시,서초구,반포동,BAEKBAN,37.49799029,126.99807673,1
13963947,서울특별시 서초구 서초대로48길 108,1,서울특별시,서초구,서초동,BAEKBAN,37.48815835,127.01240904,1
13966787,서울특별시 서초구 강남대로27길 7-21,1,서울특별시,서초구,양재동,BAEKBAN,37.47827107,127.03804587,1
13606803,서울특별시 서초구 서초동 1670-3,0,서울특별시,서초구,서초동,BAEKBAN,37.49349113,127.01613077,1
13628744,서울특별시 서초구 서초동 1330-14,1,서울특별시,서초구,서초동,ZZIM_TANG,37.49346358,127.02857408,1
13655189,서울특별시 서초구 잠원동 6-1,0,서울특별시,서초구,잠원동,CAFE,37.51862714,127.01807433,1
13658510,서울특별시 서초구 서초동 1445-4,0,서울특별시,서초구,서초동,BAEKBAN,37.48468661,127.0169365,1
13662909,서울특별시 서초구 반포대로19길 9-8,1,서울특별시,서초구,서초동,BAEKBAN,37.48690843,127.00865941,1
13677271,서울특별시 서초구 양재동 277,1,서울특별시,서초구,양재동,CAFE,37.47638253,127.04546192,1
13691466,서울특별시 서초구 나루터로15길 7-2,1,서울특별시,서초구,잠원동,CHINESE,37.51615521,127.01832438,1
13717761,서울특별시 서초구 동광로 19,1,서울특별시,서초구,방배동,CHINESE,37.49099087,126.98513366,1
13725102,서울특별시 서초구 신반포로 176,3,서울특별시,서초구,반포동,MEAT,37.50415633,127.00310388,1
13733155,서울특별시 서초구 반포대로30길 67,0,서울특별시,서초구,서초동,BAEKBAN,37.49265783,127.01215893,1
13762635,서울특별시 서초구 효령로55길 28,2,서울특별시,서초구,서초동,JOKBAL,37.48613085,127.01446446,1
13784201,서울특별시 서초구 사임당로 174,1,서울특별시,서초구,서초동,CAFE,37.49229705,127.02862967,1
13798241,서울특별시 서초구 신반포로 176,1,서울특별시,서초구,반포동,BURGER,37.50415633,127.00310388,1
13875498,서울특별시 서초구 동광로3길 91,1,서울특별시,서초구,방배동,JAPANESE,37.49499039,126.98430029,1
13455274,서울특별시 서초구 서초동 1328-11,2,서울특별시,서초구,서초동,BAEKBAN,37.49476899,127.02857405,1
13486257,서울특별시 서초구 반포동 106-9,3,서울특별시,서초구,반포동,CAFE,37.49882351,126.997299,1
13491463,서울특별시 서초구 방배동 828-30,1,서울특별시,서초구,방배동,CAFE,37.48790792,126.98666139,1
13492001,서울특별시 서초구 서초동 1705,-1,서울특별시,서초구,서초동,CHINESE,37.49412983,127.00985355,1
13496657,서울특별시 서초구 서초동 1656-13,1,서울특별시,서초구,서초동,CAFE,37.49210238,127.0145754,1
13497666,서울특별시 서초구 반포동 55-3,1,서울특별시,서초구,반포동,BAEKBAN,37.50315657,127.01026992,1
13501719,서울특별시 서초구 양재동 215,1,서울특별시,서초구,양재동,CAFE,37.46338389,127.03699083,1
13502169,서울특별시 서초구 서초동 1431-14,0,서울특별시,서초구,서초동,CHINESE,37.48443673,127.02190828,1
13502357,서울특별시 서초구 양재동 313-5,1,서울특별시,서초구,양재동,WESTERN,37.4711886,127.04001812,1
13504155,서울특별시 서초구 서초동 1572-18,1,서울특별시,서초구,서초동,BAEKBAN,37.49271336,127.01154788,1
13507324,서울특별시 서초구 방배동 923-6,1,서울특별시,서초구,방배동,SNACK,37.48309118230137,126.99528251852888,1
13509069,서울특별시 서초구 서초동 1695-5,1,서울특별시,서초구,서초동,BAEKBAN,37.49510203,127.01443644,1
13512357,서울특별시 서초구 서초대로77길 27,-1,서울특별시,서초구,서초동,BAEKBAN,37.50012942,127.02549084,1
13516013,서울특별시 서초구 서초동 1302-1,1,서울특별시,서초구,서초동,CAFE,37.503129,127.02171332,1
13526536,서울특별시 서초구 양재동 15-25,1,서울특별시,서초구,양재동,ASIAN,37.48177067,127.03843463,1
13527079,서울특별시 서초구 양재동 326-10,1,서울특별시,서초구,양재동,SNACK,37.46918883,127.04040703,1
13534213,서울특별시 서초구 방배동 465-22,1,서울특별시,서초구,방배동,ASIAN,37.47935333,126.98502289,1
13536119,서울특별시 서초구 서초동 1511-12,1,서울특별시,서초구,서초동,MEAT,37.48715839,127.0079928,1
13537946,서울특별시 서초구 서운로 13,-1,서울특별시,서초구,서초동,CHINESE,37.4852701,127.02896317,1
13547438,서울특별시 서초구 잠원동 25-13,0,서울특별시,서초구,잠원동,ZZIM_TANG,37.51379436,127.01790781,1
13549416,서울특별시 서초구 서초동 1665-5,0,서울특별시,서초구,서초동,PIZZA,37.49229683,127.01635301,1
13551053,서울특별시 서초구 서초동 1603-20,2,서울특별시,서초구,서초동,JAPANESE,37.48543651,127.0162421,1
13553940,서울특별시 서초구 서초동 1648-8,1,서울특별시,서초구,서초동,CAFE,37.49040824,127.02076932,1
13563220,서울특별시 서초구 사평대로57길 44,1,서울특별시,서초구,반포동,JAPANESE,37.50635087,127.02276869,1
13565701,서울특별시 서초구 서초동 1603-1,1,서울특별시,서초구,서초동,CHICKEN,37.48574203,127.01607544,1
13567436,서울특별시 서초구 양재동 289-8,2,서울특별시,서초구,양재동,ZZIM_TANG,37.47343848,127.04801733,1
13570343,서울특별시 서초구 효령로 229,1,서울특별시,서초구,서초동,CAFE,37.48385324,127.00910391,1
13587715,서울특별시 서초구 서초중앙로 110,1,서울특별시,서초구,서초동,CAFE,37.49157466,127.01451986,1
13601894,서울특별시 서초구 방배동 423-4,1,서울특별시,서초구,방배동,WESTERN,37.48485269,126.98496719,1
13610777,서울특별시 서초구 양재동 210-5,2,서울특별시,서초구,양재동,MEAT,37.46399489,127.03479657,1
13610832,서울특별시 서초구 주흥6길 10,1,서울특별시,서초구,반포동,CAFE,37.50518429,127.0199912,1
13616891,서울특별시 서초구 서초동 1303-36,11,서울특별시,서초구,서초동,JAPANESE,37.50257356,127.02435199,1
13658192,서울특별시 서초구 방배동 769-9,1,서울특별시,서초구,방배동,MEAT,37.49485155,126.98618901,1
13660235,서울특별시 서초구 서초동 1578-5,1,서울특별시,서초구,서초동,CAFE,37.48843613,127.01407555,1
13662812,서울특별시 서초구 방배동 923-6,1,서울특별시,서초구,방배동,CAFE,37.483156,126.995285,1
13669818,서울특별시 서초구 서초동 1502-12,1,서울특별시,서초구,서초동,WESTERN,37.48965809,127.0075761,1
13687078,서울특별시 서초구 방배동 924-8,1,서울특별시,서초구,방배동,JOKBAL,37.48335305,126.9956607,1
13706755,서울특별시 서초구 잠원로3길 40,1,서울특별시,서초구,잠원동,CHINESE,37.50821142,127.00365927,1
13286851,서울특별시 서초구 양재동 92-5,1,서울특별시,서초구,양재동,ASIAN,37.47788228,127.04104561,1
13288070,서울특별시 서초구 방배중앙로 188,1,서울특별시,서초구,방배동,JAPANESE,37.49565701,126.98588346,1
13295989,서울특별시 서초구 반포동 91-3,1,서울특별시,서초구,반포동,WESTERN,37.49829582,126.99888221,1
13343237,서울특별시 서초구 서초대로78길 34,1,서울특별시,서초구,서초동,ZZIM_TANG,37.4948523,127.02793521,1
13360312,서울특별시 서초구 서초동 1337-2,1,서울특별시,서초구,서초동,CAFE,37.49193598,127.02876855,1
13385911,서울특별시 서초구 서초동 1600-11,1,서울특별시,서초구,서초동,CAFE,37.48574424985623,127.01553221161466,1
13402399,서울특별시 서초구 서초동 1451-95,-1,서울특별시,서초구,서초동,ZZIM_TANG,37.48113141,127.0134647,1
13438779,서울특별시 서초구 서초동 1568-6,1,서울특별시,서초구,서초동,JAPANESE,37.49057475,127.01318668,1
13446384,서울특별시 서초구 양재동 10-60,-1,서울특별시,서초구,양재동,ZZIM_TANG,37.48210397,127.03840684,1
13451914,서울특별시 서초구 방배동 898-8,1,서울특별시,서초구,방배동,JAPANESE,37.4869915,126.99449404,1
13481640,서울 서초구 서초동 1573-10,-1,서울특별시,서초구,서초동,ASIAN,37.49307447,127.01346436,1
13483158,서울특별시 서초구 반포대로 100,1,서울특별시,서초구,서초동,SNACK,37.4892415,127.00929818,1
13494402,서울특별시 서초구 방배중앙로25길 24,1,서울특별시,서초구,방배동,CHICKEN,37.49401829,126.98485583,1
13494863,서울 서초구 방배동 453-24,1,서울특별시,서초구,방배동,ZZIM_TANG,37.4797699,126.98266198,1
13510547,서울특별시 서초구 방배동 793-20,1,서울특별시,서초구,방배동,JAPANESE,37.49257409,126.98941101,1
13514352,서울특별시 서초구 반포동 92-12,2,서울특별시,서초구,반포동,BAEKBAN,37.49874021,126.99854889,1
13521092,서울특별시 서초구 서초동 1571-27,-1,서울특별시,서초구,서초동,MEAT,37.49188014,127.01221451,1
13522553,서울특별시 서초구 양재동 20-33,1,서울특별시,서초구,양재동,CAFE,37.47863217,127.03954573,1
13526579,서울특별시 서초구 서초동 1330-20,1,서울특별시,서초구,서초동,ZZIM_TANG,37.49424126,127.02821298,1
13530177,서울특별시 서초구 잠원동 25-30,1,서울특별시,서초구,잠원동,CHINESE,37.51315554,127.01740788,1
13537984,서울특별시 서초구 방배동 912-9,1,서울특별시,서초구,방배동,BAEKBAN,37.4815755,126.99643846,1
13538509,서울특별시 서초구 효령로77길 34,1,서울특별시,서초구,서초동,JAPANESE,37.49199153,127.0288241,1
13540934,서울특별시 서초구 바우뫼로 31,1,서울특별시,서초구,우면동,CAFE,37.47104298764735,127.0260738105696,1
13546859,서울특별시 서초구 반포동 707-8,1,서울특별시,서초구,반포동,PIZZA,37.50946159,127.02107431,1
13550446,서울특별시 서초구 서초동 1602-1,1,서울특별시,서초구,서초동,CAFE,37.48490877,127.01474225,1
13556683,서울특별시 서초구 강남대로 455,-1,서울특별시,서초구,서초동,CAFE,37.50285131,127.02451863,1
13557206,서울특별시 서초구 반포동 54-1,-1,서울특별시,서초구,반포동,BAEKBAN,37.50248999,127.01068657,1
13557605,서울특별시 서초구 방배동 792-6,1,서울특별시,서초구,방배동,CAFE,37.49199079,126.98705013,1
13563403,서울특별시 서초구 서초동 1706-3,1,서울특별시,서초구,서초동,CAFE,37.49424092,127.00924249,1
13566600,서울특별시 서초구 서초동 1660-3,1,서울특별시,서초구,서초동,CHINESE,37.49218571,127.0151309,1
13853992,서울특별시 서초구 반포대로24길 8,1,서울특별시,서초구,서초동,JAPANESE,37.48935261,127.00957593,1
13892914,서울특별시 서초구 동산로14길 2,1,서울특별시,서초구,양재동,CAFE,37.471974,127.046144,1
13909254,서울특별시 서초구 서초대로27길 21-1,1,서울특별시,서초구,방배동,BAEKBAN,37.48890794,126.99441066,1
13932532,서울특별시 서초구 효령로 423,1,서울특별시,서초구,서초동,CAFE,37.48929742,127.02993519,1
13938155,서울특별시 서초구 매헌로 16,6,서울특별시,서초구,양재동,BAEKBAN,37.46296727,127.0369353,1
14030839,서울특별시 서초구 강남대로101안길 4,1,서울특별시,서초구,잠원동,JAPANESE,37.51671069,127.01810216,1
14050129,서울특별시 서초구 서초대로77길 55,1,서울특별시,서초구,서초동,JAPANESE,37.50210139,127.0244631,1
14105176,서울특별시 서초구 서초중앙로22길 40,1,서울특별시,서초구,서초동,CAFE,37.49321339,127.01618633,1
14108471,서울특별시 서초구 서초대로46길 19-17,1,서울특별시,서초구,서초동,CHICKEN,37.49182457,127.01102017,1
14165270,서울특별시 서초구 신반포로 194,1,서울특별시,서초구,반포동,BURGER,37.50554512,127.00671462,1
14174659,서울특별시 서초구 언남11길 7-39,1,서울특별시,서초구,양재동,CAFE,37.47529927,127.04235112,1
14180493,서울특별시 서초구 도구로 119-2,1,서울특별시,서초구,방배동,PIZZA,37.48721354,126.98582815,1
14185680,서울특별시 서초구 서운로 138,-1,서울특별시,서초구,서초동,BAEKBAN,37.49599101,127.02524098,1
14206347,서울특별시 서초구 반포대로20길 7-13,1,서울특별시,서초구,서초동,PIZZA,37.48818608,127.00990927,1
14210388,서울특별시 서초구 서초중앙로 125,-1,서울특별시,서초구,서초동,BAEKBAN,37.49299114,127.01340881,1
14225540,서울특별시 서초구 양재동 120,1,서울특별시,서초구,양재동,CAFE,37.47543804,127.03651831,1
14240954,서울특별시 서초구 서초동 1671-5,1,서울특별시,서초구,서초동,ASIAN,37.49346335,127.01540862,1
14241508,서울특별시 서초구 반포동 736-17,1,서울특별시,서초구,반포동,CAFE,37.506831,127.022813,1
14242962,서울특별시 서초구 서초동 1317-20,1,서울특별시,서초구,서초동,ZZIM_TANG,37.49804635,127.02649081,1
14246580,서울특별시 서초구 잠원동 38-6,1,서울특별시,서초구,잠원동,JAPANESE,37.51179462,127.01943551,1
14248177,서울특별시 서초구 서초동 1695-5,1,서울특별시,서초구,서초동,CAFE,37.49510203,127.01443644,1
14261856,서울특별시 서초구 방배동 18-27,1,서울특별시,서초구,방배동,CAFE,37.49560152,126.98921649,1
14265088,서울특별시 서초구 서초동 1321-6,-1,서울특별시,서초구,서초동,SNACK,37.49599101,127.02524098,1
14267226,서울특별시 서초구 서초동 1714-19,-1,서울특별시,서초구,서초동,BAEKBAN,37.49443542,127.01324212,1
14270934,서울특별시 서초구 서초동 1589-13,1,서울특별시,서초구,서초동,ZZIM_TANG,37.48568644,127.01346457,1
14271929,서울특별시 서초구 잠원동 35-29,1,서울특별시,서초구,잠원동,CAFE,37.51215568,127.01890777,1
10751358,서울특별시 서초구 고무래로 8,-1,서울특별시,서초구,반포동,WESTERN,37.50365651,127.01001993,1
10770379,서울특별시 서초구 사평대로2길 10,1,서울특별시,서초구,방배동,BAEKBAN,37.49793452,126.9862167,1
13485698,서울특별시 서초구 서초동 1479-1,-1,서울특별시,서초구,서초동,MEAT,37.48218673,127.00738189,1
13490855,서울특별시 서초구 서초대로42길 71,1,서울특별시,서초구,서초동,BAEKBAN,37.48888045,127.01004812,1
13491032,서울특별시 서초구 서초대로 397,1,서울특별시,서초구,서초동,CAFE,37.49749082,127.02449101,1
13492002,서울특별시 서초구 서초동 1337-22,-1,서울특별시,서초구,서초동,BAEKBAN,37.49154716,127.0299629,1
13492484,서울특별시 서초구 서초동 1571-17,1,서울특별시,서초구,서초동,ASIAN,37.49229676,127.0126589,1
13495149,서울특별시 서초구 방배동 769-14,1,서울특별시,서초구,방배동,JAPANESE,37.49451826,126.98627235,1
13509489,서울특별시 서초구 서초동 1451-78,1,서울특별시,서초구,서초동,ASIAN,37.48163134,127.01296473,1
13510676,서울특별시 서초구 방배동 751-6,1,서울특별시,서초구,방배동,CAFE,37.4977401,126.98582785,1
13514275,서울특별시 서초구 양재동 327-13,2,서울특별시,서초구,양재동,JOKBAL,37.46857779,127.04046259,1
13515419,서울특별시 서초구 서초동 1543-8,1,서울특별시,서초구,서초동,ASIAN,37.4894637,127.00918707,1
13527632,서울특별시 서초구 강남대로 423,2,서울특별시,서초구,서초동,CAFE,37.50024052,127.02582414,1
13533840,서울특별시 서초구 잠원동 70-2,-1,서울특별시,서초구,잠원동,BAEKBAN,37.50937802,127.00727002,1
13533983,서울특별시 서초구 신반포로23길 41,-1,서울특별시,서초구,잠원동,SNACK,37.50913312805922,127.00144450114392,1
13534340,서울특별시 서초구 서초동 1359-3,1,서울특별시,서초구,서초동,CHICKEN,37.48713102,127.03046298,1
13547982,서울특별시 서초구 동광로3길 91,1,서울특별시,서초구,방배동,CAFE,37.49499039,126.98430029,1
13550433,서울특별시 서초구 반포동 55-4,1,서울특별시,서초구,반포동,CAFE,37.5030177,127.01035325,1
13551202,서울특별시 서초구 반포동 73-1,1,서울특별시,서초구,반포동,BAEKBAN,37.49801809,126.99971547,1
13556434,서울특별시 서초구 방배동 475-20,1,서울특별시,서초구,방배동,WESTERN,37.47785354,126.9873005,1
13556677,서울특별시 서초구 강남대로61길 27,1,서울특별시,서초구,서초동,CAFE,37.49832404,127.02376883,1
13558233,서울특별시 서초구 서초동 1626-9,1,서울특별시,서초구,서초동,CHICKEN,37.488294,127.016881,1
13559190,서울특별시 서초구 반포동 92-11,1,서울특별시,서초구,반포동,CHICKEN,37.49874021,126.99871554,1
13562539,서울특별시 서초구 양재동 10-55,1,서울특별시,서초구,양재동,JAPANESE,37.482611,127.038315,1
13573509,서울특별시 서초구 양재동 8-6,-1,서울특별시,서초구,양재동,MEAT,37.48379821,127.03821237,1
13597340,서울특별시 서초구 서초동 1308-14,3,서울특별시,서초구,서초동,JAPANESE,37.50054603,127.02515753,1
13600296,서울특별시 서초구 서초동 1305-7,3,서울특별시,서초구,서초동,CAFE,37.50085156,127.02565747,1
13607074,서울특별시 서초구 서초동 1659-13,1,서울특별시,서초구,서초동,MEAT,37.49313006,127.01593635,1
13635798,서울특별시 서초구 양재동 15-22,2,서울특별시,서초구,양재동,ZZIM_TANG,37.48174289,127.0379069,1
13637354,서울특별시 서초구 서초동 1755-1,1,서울특별시,서초구,서초동,CAFE,37.492,127.02734,1
13638467,서울특별시 서초구 서초동 1603-1,-1,서울특별시,서초구,서초동,BAEKBAN,37.48574203,127.01607544,1
13662141,서울특별시 서초구 서초동 1340,1,서울특별시,서초구,서초동,ZZIM_TANG,37.48876971,127.03024073,1
13684806,서울특별시 서초구 서초동 1331-2,1,서울특별시,서초구,서초동,CAFE,37.49240812,127.02682427,1
13697869,서울특별시 서초구 반포대로20길 27,-1,서울특별시,서초구,서초동,CAFE,37.48804723,127.01129803,1
13699236,서울특별시 서초구 서초동 1306-5,1,서울특별시,서초구,서초동,BURGER,37.500081,127.026173,1
13699308,서울특별시 서초구 신반포로 176,1,서울특별시,서초구,반포동,BURGER,37.50501736,127.00421486,1
13709746,서울특별시 서초구 반포대로30길 43,1,서울특별시,서초구,서초동,JOKBAL,37.49226896,127.01090906,1
14255457,서울특별시 서초구 방배동 922-15,1,서울특별시,서초구,방배동,CHICKEN,37.48279755,126.99491078,1
14277436,서울특별시 서초구 방배동 954-31,1,서울특별시,서초구,방배동,BAEKBAN,37.48468606,126.98591155,1
14279259,서울특별시 서초구 반포동 19-4,1,서울특별시,서초구,반포동,SNACK,37.50554512,127.00671462,1
14213974,서울특별시 서초구 서초대로 12,1,서울특별시,서초구,방배동,CAFE,37.48510264,126.98366174,1
14214370,서울특별시 서초구 반포대로30길 70,1,서울특별시,서초구,서초동,CAFE,37.492443,127.012341,1
14215938,서울특별시 서초구 반포대로22길 7,0,서울특별시,서초구,서초동,CAFE,37.48879712,127.0098537,1
14217962,서울특별시 서초구 강남대로 545-9,1,서울특별시,서초구,반포동,CAFE,37.510247,127.020813,1
14236236,서울특별시 서초구 서초동 1583-10,1,서울특별시,서초구,서초동,SNACK,37.4856864,127.01160363,1
14247088,서울특별시 서초구 서초동 1443-11,1,서울특별시,서초구,서초동,ZZIM_TANG,37.48574211,127.02024173,1
14253163,서울특별시 서초구 서초동 1337-17,1,서울특별시,서초구,서초동,CAFE,37.492582,127.029257,1
14259256,서울특별시 서초구 양재동 80-13,1,서울특별시,서초구,양재동,JAPANESE,37.47593803,127.03912917,1
14273391,서울특별시 서초구 방배동 454-3,1,서울특별시,서초구,방배동,CAFE,37.48004766,126.98338413,1
14277038,서울특별시 서초구 잠원동 38-16,-1,서울특별시,서초구,잠원동,ZZIM_TANG,37.51143356,127.01957439,1
10676456,서울특별시 서초구 양재동 67-7,1,서울특별시,서초구,양재동,ASIAN,37.47827107,127.03804587,1
10685057,서울특별시 서초구 서초동,0,서울특별시,서초구,서초동,WESTERN,37.4966909,127.0268553,1
10720133,서울특별시 서초구 양재동 15-7,1,서울특별시,서초구,양재동,CAFE,37.48090966,127.03832355,1
10734909,서울특별시 서초구 서초동,0,서울특별시,서초구,서초동,MEAT,37.4935038,127.0121267,1
10741714,서울특별시 서초구 서초동 1713-4,-1,서울특별시,서초구,서초동,JOKBAL,37.49424098,127.01251997,1
10840342,서울특별시 서초구 서초동 1451-34,0,서울특별시,서초구,서초동,WESTERN,37.48273848479785,127.01258501605741,1
10867522,서울특별시 서초구 서초동,0,서울특별시,서초구,서초동,ZZIM_TANG,37.4854011,127.0188235,1
13650153,서울특별시 서초구 방배동 448-22,-1,서울특별시,서초구,방배동,CHINESE,37.47688139,126.98496741,1
13672342,서울특별시 서초구 반포동 19-4,1,서울특별시,서초구,반포동,CAFE,37.50548958,127.00704793,1
13730948,서울특별시 서초구 강남대로 241,2,서울특별시,서초구,서초동,CAFE,37.48496465,127.03310169,1
13675915,서울특별시 서초구 잠원동 68-17,-1,서울특별시,서초구,잠원동,CAFE,37.50771158,127.00932543,1
13685647,서울특별시 서초구 방배동 852-15,1,서울특별시,서초구,방배동,JAPANESE,37.48871348,126.99221642,1
13709151,서울특별시 서초구 방배중앙로25길 10,1,서울특별시,서초구,방배동,CHICKEN,37.4940183,126.98560576,1
13731006,서울특별시 서초구 서초대로74길 23,1,서울특별시,서초구,서초동,CAFE,37.4956022,127.02707416,1
13772708,서울특별시 서초구 서초대로40길 77,1,서울특별시,서초구,서초동,SNACK,37.48824161,127.0087427,1
13786892,서울특별시 서초구 언남길 82,1,서울특별시,서초구,양재동,ZZIM_TANG,37.47516046,127.04573971,1
13794927,서울특별시 서초구 태봉로2길 30,1,서울특별시,서초구,우면동,BAEKBAN,37.46146726,127.02646407,1
13838028,서울특별시 서초구 서초중앙로 51,1,서울특별시,서초구,서초동,BAEKBAN,37.4862975,127.01499219,1
13841408,서울특별시 서초구 효령로 12,1,서울특별시,서초구,방배동,BAEKBAN,37.47685365,126.98671725,1
13850722,서울특별시 서초구 서초중앙로 125,-1,서울특별시,서초구,서초동,ASIAN,37.49299114,127.01340881,1
13857773,서울특별시 서초구 법원로3길 15,-1,서울특별시,서초구,서초동,BAEKBAN,37.49307438,127.00871479,1
13868384,서울특별시 서초구 서초대로40길 49,1,서울특별시,서초구,서초동,BAEKBAN,37.48943591,127.00821494,1
13873051,서울특별시 서초구 마방로10길 12,1,서울특별시,서초구,양재동,SNACK,37.47660469,127.04337877,1
13888566,서울특별시 서초구 서초중앙로22길 25,1,서울특별시,서초구,서초동,ZZIM_TANG,37.49346335,127.01540862,1
13905821,서울특별시 서초구 서초대로77길 9,2,서울특별시,서초구,서초동,CHINESE,37.49857406,127.02618527,1
13935409,서울특별시 서초구 강남대로 589,-1,서울특별시,서초구,잠원동,ASIAN,37.5144332,127.01937988,1
13041770,서울특별시 서초구 주흥길 3,0,서울특별시,서초구,반포동,SNACK,37.50374003,127.02079672,1
13099560,서울특별시 서초구 방배동 906-1,1,서울특별시,서초구,방배동,CAFE,37.48457515,126.9964106,1
13139053,서울특별시 서초구 서초대로56길 18,1,서울특별시,서초구,서초동,CAFE,37.49371335,127.01701957,1
13184418,서울특별시 서초구 양재동 280-10,1,서울특별시,서초구,양재동,CAFE,37.47496604,127.04568416,1
13238794,서울특별시 서초구 양재동 267-4,1,서울특별시,서초구,양재동,CHINESE,37.47607698,127.04343433,1
